graph_id,fit_status,fallback_used,lam,AE2,ProfileAE,signed_rho2
pool-v3-panel888-20260921_ad_dev_0038,weakly_identified,False,1.4994216553613762,0.1443441640679033,0.07613387829599791,-0.1443441640679033
pool-v3-panel888-20260921_ad_dev_0038,weakly_identified,False,1.8032846836939358,0.2037041035761138,0.1198804491565269,-0.2037041035761138
pool-v3-panel888-20260921_ad_dev_0039,converged,False,2.1126514532106277,0.12691969863569819,0.0748653601004726,-0.12691969863569819
pool-v3-panel888-20260921_ad_dev_0039,weakly_identified,False,1.9847701184373718,0.19572355082847792,0.35975697172866816,0.19572355082847792
pool-v3-panel888-20260921_ad_dev_0039,converged,False,2.464946337340724,0.09752679593753766,0.07981795626606306,-0.09752679593753766
pool-v3-panel888-20260921_ad_dev_0039,weakly_identified,False,2.4064488115163876,0.15761400192763986,0.1325010375640637,0.15761400192763986
pool-v3-panel888-20260921_ad_dev_0039,weakly_identified,False,2.251593263214817,0.055796100095452994,0.04000063269671085,-0.055796100095452994
pool-v3-panel888-20260921_ad_dev_0040,converged,False,1.5614357110454615,0.08005089962834355,0.08353909442933098,-0.08005089962834355
pool-v3-panel888-20260921_ad_dev_0040,starts_disagree,True,nan,0.15730093337601614,0.11952620028469547,0.15730093337601614
pool-v3-panel888-20260921_ad_dev_0040,weakly_identified,False,1.6759417339301366,0.06376224284817023,0.05736667600689148,-0.06376224284817023
pool-v3-panel888-20260921_ad_dev_0040,starts_disagree,True,nan,0.13965753851033968,0.09366645481441849,0.13965753851033968
pool-v3-panel888-20260921_ad_dev_0040,boundary_other,True,nan,0.1531124407514547,0.11286283281196326,0.1531124407514547
pool-v3-panel888-20260921_ad_dev_0041,starts_disagree,True,nan,0.09550848112289345,0.0942484573391518,0.09550848112289345
pool-v3-panel888-20260921_ad_dev_0041,converged,False,4.226847126679087,0.20494204962053275,0.18197976032582042,-0.20494204962053275
pool-v3-panel888-20260921_ad_dev_0041,weakly_identified,False,3.724911702212262,0.1629853862328653,0.12523945315437532,-0.1629853862328653
pool-v3-panel888-20260921_ad_dev_0041,starts_disagree,True,nan,0.12067532845777085,0.11468735059510124,0.12067532845777085
