graph_id,stratum,cap,budget_fraction,C_cap_share,n_dyads,dyad_coverage,saturated,target_unreachable,relative_budget_error,truth_2,expected_plugin_bias_2,expected_plugin_profile_bias,expected_midpoint_bias_2,sd_plugin_2,sd_midpoint_2,sd_selection_2,share_J_lt_K,MAE2_plugin_mc,MAE2_midpoint_mc,coverage_truth_2_mc,width_2_mc,draws
sp_highschool2013,real,full,0.02,1.0,116,0.019938123066345823,False,False,-0.0030938466827087445,0.4855620488140254,0.0,0.0,0.0,0.04594348631721877,0.04594348631721877,0.04594348631721877,0.0,0.03965517241379309,0.03965517241379309,0.0,0.0,20
sp_highschool2013,real,full,0.05,1.0,291,0.05001718803712616,False,False,0.0003437607425231751,0.4855620488140254,0.0,0.0,0.0,0.02855864339074257,0.02855864339074257,0.02855864339074257,0.0,0.027729974164785433,0.027729974164785433,0.0,0.0,20
sp_highschool2013,real,full,0.1,1.0,582,0.10003437607425232,False,False,0.0003437607425231751,0.4855620488140254,0.0,0.0,0.0,0.01965520882494011,0.01965520882494011,0.01965520882494011,0.0,0.015463917525773183,0.015463917525773183,0.0,0.0,20
sp_highschool2013,real,full,0.2,1.0,1164,0.20006875214850464,False,False,0.0003437607425231751,0.4855620488140254,0.0,0.0,0.0,0.013103159724593274,0.013103159724593274,0.013103159724593274,0.0,0.00848846865811636,0.00848846865811636,0.0,0.0,20
sp_highschool2013,real,full,0.3,1.0,1745,0.2999312478514954,False,False,-0.00022917382834878336,0.4855620488140254,0.0,0.0,0.0,0.01001149247078976,0.01001149247078976,0.01001149247078976,0.0,0.008452722063037252,0.008452722063037252,0.0,0.0,20
sp_highschool2013,real,full,0.5,1.0,2909,0.5,False,False,0.0,0.4855620488140254,0.0,0.0,0.0,0.0065529874420448145,0.0065529874420448145,0.0065529874420448145,0.0,0.005706428325885182,0.005706428325885182,0.0,0.0,20
copenhagen_bluetooth,real,1,0.01,0.03277858811785454,24263,0.30507984408399347,False,False,8.655228850397126e-06,0.44692568841946434,-0.44692568841946434,-0.20415566452910852,0.009241795548849518,0.0,0.0007567602260003989,0.002660770017445249,0.44692568841946434,0.44692568841946423,0.009175164731423841,1.0,0.9122017063017761,20
copenhagen_bluetooth,real,1,0.02,0.03277858811785454,48526,0.6101596881679869,False,False,8.655228850397126e-06,0.44692568841946434,-0.44692568841946434,-0.20415566452910852,0.009241795548849518,0.0,0.00040079216136263367,0.0014091858022414244,0.44692568841946434,0.44692568841946423,0.009273565588696237,1.0,0.912398508016321,20
copenhagen_bluetooth,real,1,0.05,0.03277858811785454,79530,1.0,True,True,-0.34442823764290925,0.44692568841946434,-0.44692568841946434,-0.20415566452910852,0.009241795548849518,0.0,0.0,0.0,0.44692568841946434,0.44692568841946434,0.009241795548849518,1.0,0.9123349679366277,1
copenhagen_bluetooth,real,1,0.1,0.03277858811785454,79530,1.0,True,True,-0.6722141188214547,0.44692568841946434,-0.44692568841946434,-0.20415566452910852,0.009241795548849518,0.0,0.0,0.0,0.44692568841946434,0.44692568841946434,0.009241795548849518,1.0,0.9123349679366277,1
copenhagen_bluetooth,real,1,0.2,0.03277858811785454,79530,1.0,True,True,-0.8361070594107273,0.44692568841946434,-0.44692568841946434,-0.20415566452910852,0.009241795548849518,0.0,0.0,0.0,0.44692568841946434,0.44692568841946434,0.009241795548849518,1.0,0.9123349679366277,1
copenhagen_bluetooth,real,1,0.3,0.03277858811785454,79530,1.0,True,True,-0.8907380396071515,0.44692568841946434,-0.44692568841946434,-0.20415566452910852,0.009241795548849518,0.0,0.0,0.0,0.44692568841946434,0.44692568841946434,0.009241795548849518,1.0,0.9123349679366277,1
copenhagen_bluetooth,real,1,0.5,0.03277858811785454,79530,1.0,True,True,-0.9344428237642909,0.44692568841946434,-0.44692568841946434,-0.20415566452910852,0.009241795548849518,0.0,0.0,0.0,0.44692568841946434,0.44692568841946434,0.009241795548849518,1.0,0.9123349679366277,1
copenhagen_bluetooth,real,2,0.01,0.057075051962284636,13934,0.1752043254117943,False,False,-2.0402310481525813e-05,0.44692568841946434,-0.32722243178674715,-0.17422985037092922,-0.0377844838425751,0.002497500277983135,0.0023965219931861436,0.003825140725189425,0.36481830755689676,0.3265654185759162,0.036896263990011204,1.0,0.5793383091718101,20
