source,stratum,arm,method,MAE_2,ProfileMAE,signed_rho_2,validity,not_correctable_at_this_budget
sp_workplace__pwt,surrogate,H,plugin,0.11452491767634317,0.22101541285380735,-0.11452491767634317,1.0,False
sp_workplace__pwt,surrogate,H,qwen_nonthinking,0.3456057765299225,0.2553371015962148,-0.3456057765299225,1.0,False
sp_workplace__pwt,surrogate,H,qwen_thinking,0.15603670301045078,0.20627979177715383,-0.01938210986325586,1.0,False
sp_workplace__pwt,surrogate,R,et,0.009151991337241169,0.012058584227660388,-0.0016918400912030822,1.0,False
sp_workplace__pwt,surrogate,R,median,0.21335009870629426,0.19349481119196707,-0.21335009870629426,1.0,False
sp_workplace__pwt,surrogate,R,mle,0.06137406904656254,0.06381193568731362,0.06137406904656254,1.0,False
sp_workplace__pwt,surrogate,R,plugin,0.008337482197107579,0.013075722140825688,0.004305564578450401,1.0,False
sp_workplace__pwt,surrogate,R,qwen_nonthinking,0.2574720012478553,0.26630348879529975,0.2574720012478553,1.0,False
sp_workplace__pwt,surrogate,R,qwen_thinking,0.009506363632134184,0.013367106838415164,-0.0010776217821887807,1.0,False
sp_workplace__pwt,surrogate,S,design,0.057088139843545736,0.023694390733400558,-0.029840268435062416,1.0,False
sp_workplace__pwt,surrogate,S,et,0.056829951919000976,0.025302510098489217,-0.03405755209386352,1.0,False
sp_workplace__pwt,surrogate,S,median,0.21335009870629426,0.19349481119196707,-0.21335009870629426,1.0,False
sp_workplace__pwt,surrogate,S,mle,0.036009258576776136,0.07107876717434462,0.022494972186341628,1.0,False
sp_workplace__pwt,surrogate,S,plugin,0.33113334471881445,0.33603079054626667,0.33113334471881445,1.0,False
sp_workplace__pwt,surrogate,S,qwen_nonthinking,0.30656089013674415,0.30791114360734156,0.30656089013674415,1.0,False
sp_workplace__pwt,surrogate,S,qwen_thinking,0.2536062079260571,0.23518386105016764,0.19918228173991873,1.0,False
sp_workplace__pwt,surrogate,S_obs,design,0.07949689881874404,0.04057388319142243,-0.043768083818499504,1.0,False
sp_workplace__pwt,surrogate,S_obs,et,0.06892241659227871,0.03152635789360646,-0.017273777257430917,1.0,False
sp_workplace__pwt,surrogate,S_obs,median,0.21335009870629426,0.19349481119196707,-0.21335009870629426,1.0,False
sp_workplace__pwt,surrogate,S_obs,mle,0.05250966283102713,0.08253459530802677,0.0024912665901449063,1.0,False
sp_workplace__pwt,surrogate,S_obs,plugin,0.33113334471881445,0.33603079054626667,0.33113334471881445,1.0,False
sp_workplace__pwt,surrogate,S_obs,qwen_nonthinking,0.2701720012478553,0.3652114828679874,0.2701720012478553,1.0,False
sp_workplace__pwt,surrogate,S_obs,qwen_thinking,0.21533183667208888,0.20434222053241824,0.17423576315261713,1.0,False
