model,condition,input_kind,n,parsed,parse_rate,mae,mae_group_macro,mae_worst_group,bias,spearman,profile_mae_k3to5,interval_cover90,interval_width_med,profile_violation_rate,slice_type,slice_value,occ_mae,occ_bias,lifetime_mae,lifetime_bias,C_mae,occ_derived_mae,occ_profile_gap
baseline_et_combined,disclosed,mask_crawl_temporal_recent,6,6,1.0,0.052770477123273145,0.05778096112105293,0.15808810517134908,0.031561342532686894,0.6,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_combined,disclosed,nw,9,9,1.0,0.0992260798613086,0.10207297153341806,0.15878391291943506,0.01358680701451821,0.8333333333333333,,,,0.0,block_group,dar,,,,,,,
baseline_et_combined,disclosed,nw,9,9,1.0,0.08809527642532534,0.10265914310095425,0.17842882799836002,0.060905663587244044,0.5557382740461251,,,,0.0,block_group,real,,,,,,,
baseline_et_combined,disclosed,nw,9,9,1.0,0.12192684449923805,0.1084438337218901,0.13878060797092298,0.04172209420176633,0.7666666666666667,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_combined,disclosed,nw,3,3,1.0,0.06279485613943615,0.04823929406547618,0.09190598028735611,-0.06279485613943615,0.5,,,,0.0,block_group,renewal,,,,,,,
baseline_et_combined,disclosed,nw,6,6,1.0,0.052770477123273145,0.05778096112105293,0.15808810517134908,0.031561342532686894,0.6,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_combined,disclosed_examples,mask,18,18,1.0,0.07650915796408705,0.06864685283237944,0.13785070617100337,0.016090727177600805,0.9236326109391124,,,,0.0,block_group,dar,,,,,,,
baseline_et_combined,disclosed_examples,mask,24,24,1.0,0.0860948604172722,0.08609486041727221,0.18091507418623756,0.060056908691023696,0.7598325721877399,,,,0.0,block_group,real,,,,,,,
baseline_et_combined,disclosed_examples,mask,21,21,1.0,0.1241030051169246,0.11181531429908127,0.15797419968103274,0.0471383203431058,0.688109307054778,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_combined,disclosed_examples,mask,9,9,1.0,0.04087341884930055,0.0326219290970131,0.09190598028735611,-0.005159182105797072,0.9,,,,0.0,block_group,renewal,,,,,,,
baseline_et_combined,disclosed_examples,mask,12,12,1.0,0.07537129696241517,0.09797286071430311,0.3428265219451196,0.03687578161256139,0.7972027972027973,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_combined,hidden,mask,18,18,1.0,0.07650915796408708,0.06864685283237944,0.13785070617100337,0.0160907271776008,0.9236326109391124,,,,0.0,block_group,dar,,,,,,,
baseline_et_combined,hidden,mask,24,24,1.0,0.08609486041727221,0.08609486041727221,0.18091507418623756,0.060056908691023696,0.7598325721877399,,,,0.0,block_group,real,,,,,,,
baseline_et_combined,hidden,mask,21,21,1.0,0.1241030051169246,0.11181531429908127,0.15797419968103274,0.047138320343105784,0.688109307054778,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_combined,hidden,mask,9,9,1.0,0.04087341884930055,0.0326219290970131,0.09190598028735611,-0.005159182105797072,0.9,,,,0.0,block_group,renewal,,,,,,,
baseline_et_combined,hidden,mask,12,12,1.0,0.07537129696241517,0.09797286071430311,0.3428265219451196,0.03687578161256139,0.7972027972027973,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_stacked,disclosed,mask,18,18,1.0,0.08738126037070644,0.08042026031655154,0.15494084745010944,0.0112004641938901,0.9050567595459237,,,,0.0,block_group,dar,,,,,,,
baseline_et_stacked,disclosed,mask,24,24,1.0,0.07843735661069677,0.07843735661069676,0.1817381694957881,0.05316729673727403,0.7729331337771838,,,,0.0,block_group,real,,,,,,,
baseline_et_stacked,disclosed,mask,21,21,1.0,0.10470288035784056,0.10001768261740436,0.16900173040616187,0.04195763586225624,0.807017714222884,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_stacked,disclosed,mask,9,9,1.0,0.06274160567649487,0.050365071429493924,0.1379979609725532,-0.01429562675490074,0.9333333333333332,,,,0.0,block_group,renewal,,,,,,,
baseline_et_stacked,disclosed,mask,12,12,1.0,0.0622566353112897,0.07963880444266079,0.2635352022095903,0.03380350154297319,0.8531468531468532,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_full,9,9,1.0,0.10041837488259202,0.10407024951663757,0.1731191807092387,0.0043578077313000275,0.8333333333333333,,,,0.0,block_group,dar,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_full,9,9,1.0,0.07524485479051592,0.07872164083089503,0.15725341357365907,0.03240759620450105,0.401841521233352,,,,0.0,block_group,real,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_full,9,9,1.0,0.10058785183409508,0.08621806160360926,0.11855008962220233,0.038687824087791034,0.9166666666666666,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_full,3,3,1.0,0.09415400636808896,0.07223202906585684,0.1379979609725532,-0.09415400636808896,0.5,,,,0.0,block_group,renewal,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_full,6,6,1.0,0.04589566152898512,0.052043515878589186,0.11842934173711278,0.03592575609461735,0.48571428571428577,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal,9,9,1.0,0.100418374882592,0.10407024951663757,0.1731191807092387,0.0043578077313000275,0.8333333333333333,,,,0.0,block_group,dar,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal,9,9,1.0,0.07524485479051592,0.07872164083089503,0.15725341357365907,0.03240759620450105,0.401841521233352,,,,0.0,block_group,real,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal,9,9,1.0,0.10058785183409508,0.08621806160360926,0.11855008962220233,0.038687824087791034,0.9166666666666666,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal,3,3,1.0,0.09415400636808896,0.07223202906585684,0.1379979609725532,-0.09415400636808896,0.5,,,,0.0,block_group,renewal,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal,6,6,1.0,0.04589566152898512,0.052043515878589186,0.11842934173711278,0.03592575609461735,0.48571428571428577,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.100418374882592,0.10407024951663757,0.1731191807092387,0.00435780773130003,0.8333333333333333,,,,0.0,block_group,dar,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.07524485479051593,0.07872164083089503,0.15725341357365907,0.03240759620450105,0.401841521233352,,,,0.0,block_group,real,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.10058785183409508,0.08621806160360926,0.11855008962220233,0.038687824087791034,0.9166666666666666,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal_recent,3,3,1.0,0.09415400636808896,0.07223202906585684,0.1379979609725532,-0.09415400636808896,0.5,,,,0.0,block_group,renewal,,,,,,,
baseline_et_stacked,disclosed,mask_crawl_temporal_recent,6,6,1.0,0.04589566152898512,0.052043515878589186,0.11842934173711278,0.03592575609461735,0.48571428571428577,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_stacked,disclosed,nw,9,9,1.0,0.100418374882592,0.10407024951663757,0.1731191807092387,0.00435780773130003,0.8333333333333333,,,,0.0,block_group,dar,,,,,,,
baseline_et_stacked,disclosed,nw,9,9,1.0,0.07524485479051592,0.07872164083089503,0.15725341357365907,0.03240759620450105,0.401841521233352,,,,0.0,block_group,real,,,,,,,
baseline_et_stacked,disclosed,nw,9,9,1.0,0.10058785183409508,0.08621806160360926,0.11855008962220233,0.038687824087791034,0.9166666666666666,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_stacked,disclosed,nw,3,3,1.0,0.09415400636808896,0.07223202906585684,0.1379979609725532,-0.09415400636808896,0.5,,,,0.0,block_group,renewal,,,,,,,
baseline_et_stacked,disclosed,nw,6,6,1.0,0.04589566152898512,0.052043515878589186,0.11842934173711278,0.03592575609461735,0.48571428571428577,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_stacked,disclosed_examples,mask,18,18,1.0,0.08738126037070644,0.08042026031655154,0.15494084745010944,0.0112004641938901,0.9050567595459237,,,,0.0,block_group,dar,,,,,,,
baseline_et_stacked,disclosed_examples,mask,24,24,1.0,0.07843735661069677,0.07843735661069676,0.1817381694957881,0.05316729673727403,0.7729331337771838,,,,0.0,block_group,real,,,,,,,
baseline_et_stacked,disclosed_examples,mask,21,21,1.0,0.10470288035784059,0.10001768261740436,0.16900173040616187,0.041957635862256225,0.807017714222884,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_stacked,disclosed_examples,mask,9,9,1.0,0.06274160567649488,0.050365071429493924,0.1379979609725532,-0.01429562675490074,0.9333333333333332,,,,0.0,block_group,renewal,,,,,,,
baseline_et_stacked,disclosed_examples,mask,12,12,1.0,0.0622566353112897,0.07963880444266079,0.2635352022095903,0.03380350154297319,0.8531468531468532,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_et_stacked,hidden,mask,18,18,1.0,0.08738126037070644,0.08042026031655154,0.15494084745010944,0.011200464193890102,0.9050567595459237,,,,0.0,block_group,dar,,,,,,,
baseline_et_stacked,hidden,mask,24,24,1.0,0.07843735661069676,0.07843735661069676,0.1817381694957881,0.05316729673727403,0.7729331337771838,,,,0.0,block_group,real,,,,,,,
baseline_et_stacked,hidden,mask,21,21,1.0,0.10470288035784056,0.10001768261740436,0.16900173040616187,0.041957635862256246,0.807017714222884,,,,0.0,block_group,real_controlled,,,,,,,
baseline_et_stacked,hidden,mask,9,9,1.0,0.06274160567649488,0.050365071429493924,0.1379979609725532,-0.01429562675490074,0.9333333333333332,,,,0.0,block_group,renewal,,,,,,,
baseline_et_stacked,hidden,mask,12,12,1.0,0.06225663531128969,0.07963880444266079,0.2635352022095903,0.03380350154297319,0.8531468531468532,,,,0.0,block_group,synthetic_controlled,,,,,,,
baseline_floor,disclosed,mask,18,18,1.0,0.21993305468608582,0.266059791565024,0.4964800612068344,-0.09457051937494759,-0.2762774922932321,,,,0.0,block_group,dar,0.1496229058540857,-0.0937230503329854,0.1467145106682844,-0.0982416090477603,,,
baseline_floor,disclosed,mask,24,24,1.0,0.16460028534714685,0.16460028534714688,0.39634750840531296,0.1131317652872576,-0.5441071875825088,,,,0.0,block_group,real,0.07076069379920075,0.03349151620815058,0.10974709177339821,0.034747522709789404,,,
baseline_floor,disclosed,mask,21,21,1.0,0.1900467983242733,0.1352148398206149,0.35346092305421056,0.1273121328704384,-0.43068745055567254,,,,0.0,block_group,real_controlled,0.06842037357604294,0.06010882273853894,0.12593061285804114,0.07268387938633472,,,
baseline_floor,disclosed,mask,9,9,1.0,0.22162773782817727,0.2244306890089632,0.3276092572359542,-0.12365743651603209,0.14729798605784364,,,,0.0,block_group,renewal,0.15114858484129975,-0.10894991473499131,0.16540917443287004,-0.13645715095501576,,,
baseline_floor,disclosed,mask,12,12,1.0,0.17843397111254566,0.1924427236468177,0.3860588035734314,0.0837821010494893,-0.06332360547125385,,,,0.0,block_group,synthetic_controlled,0.05925126230680089,0.05012353934197728,0.09739157428597277,0.05301344244223804,,,
baseline_floor,disclosed,mask_crawl_full,9,9,1.0,0.21117261529555498,0.2512388488014741,0.4964800612068344,-0.09536213560814641,0.2099603137103137,,,,0.0,block_group,dar,0.13453876874700865,-0.07653188003196487,0.1349797713293295,-0.0809029004682374,,,
baseline_floor,disclosed,mask_crawl_full,9,9,1.0,0.14585389962877437,0.19805460239353168,0.39634750840531296,0.08275285686599305,-0.9460802599806519,,,,0.0,block_group,real,0.0614326304266219,0.033927734873199424,0.08908133963773186,0.029342160523876813,,,
baseline_floor,disclosed,mask_crawl_full,9,9,1.0,0.16376186287325295,0.13689769019546993,0.3846387767241647,0.1003636298900997,-0.42576344347996997,,,,0.0,block_group,real_controlled,0.059522581910969624,0.055333839682296576,0.11226954930567665,0.054023265960975536,,,
baseline_floor,disclosed,mask_crawl_full,3,3,1.0,0.23629968827113879,0.2585596064491963,0.3253393609833687,-0.23629968827113879,0.8660254037844387,,,,0.0,block_group,renewal,0.16454711583871146,-0.16454711583871146,0.19065707126471007,-0.19065707126471007,,,
baseline_floor,disclosed,mask_crawl_full,6,6,1.0,0.1287590658425158,0.15080732118908427,0.37559269479662666,0.11641387310273336,0.956182887467515,,,,0.0,block_group,synthetic_controlled,0.06317901613405898,0.06317901613405898,0.09698482483665477,0.0916347466074326,,,
baseline_floor,disclosed,mask_crawl_temporal,9,9,1.0,0.21117261529555498,0.2512388488014741,0.4964800612068344,-0.09536213560814641,0.2099603137103137,,,,0.0,block_group,dar,0.13453876874700865,-0.07653188003196489,0.1349797713293295,-0.0809029004682374,,,
baseline_floor,disclosed,mask_crawl_temporal,9,9,1.0,0.1458538996287744,0.19805460239353168,0.39634750840531296,0.08275285686599305,-0.9460802599806519,,,,0.0,block_group,real,0.0614326304266219,0.033927734873199424,0.08908133963773186,0.029342160523876823,,,
baseline_floor,disclosed,mask_crawl_temporal,9,9,1.0,0.16376186287325292,0.13689769019546993,0.3846387767241647,0.10036362989009968,-0.42576344347996997,,,,0.0,block_group,real_controlled,0.05952258191096961,0.05533383968229657,0.11226954930567665,0.054023265960975536,,,
baseline_floor,disclosed,mask_crawl_temporal,3,3,1.0,0.23629968827113879,0.2585596064491963,0.3253393609833687,-0.23629968827113879,0.8660254037844387,,,,0.0,block_group,renewal,0.16454711583871146,-0.16454711583871146,0.19065707126471007,-0.19065707126471007,,,
baseline_floor,disclosed,mask_crawl_temporal,6,6,1.0,0.1287590658425158,0.15080732118908427,0.37559269479662666,0.11641387310273336,0.956182887467515,,,,0.0,block_group,synthetic_controlled,0.06317901613405898,0.06317901613405898,0.09698482483665477,0.0916347466074326,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.21117261529555498,0.2512388488014741,0.4964800612068344,-0.0953621356081464,0.2099603137103137,,,,0.0,block_group,dar,0.13453876874700865,-0.07653188003196489,0.1349797713293295,-0.0809029004682374,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.14585389962877443,0.19805460239353168,0.39634750840531296,0.08275285686599305,-0.9460802599806519,,,,0.0,block_group,real,0.0614326304266219,0.033927734873199424,0.08908133963773188,0.02934216052387682,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.16376186287325295,0.13689769019546993,0.3846387767241647,0.10036362989009968,-0.42576344347996997,,,,0.0,block_group,real_controlled,0.05952258191096961,0.05533383968229657,0.11226954930567665,0.054023265960975536,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,3,3,1.0,0.23629968827113879,0.2585596064491963,0.3253393609833687,-0.23629968827113879,0.8660254037844387,,,,0.0,block_group,renewal,0.16454711583871146,-0.16454711583871146,0.19065707126471007,-0.19065707126471007,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,6,6,1.0,0.1287590658425158,0.15080732118908427,0.37559269479662666,0.11641387310273336,0.956182887467515,,,,0.0,block_group,synthetic_controlled,0.06317901613405898,0.06317901613405898,0.09698482483665478,0.0916347466074326,,,
baseline_floor,disclosed,nw,9,9,1.0,0.211172615295555,0.2512388488014741,0.4964800612068344,-0.09536213560814641,0.2099603137103137,,,,0.0,block_group,dar,0.13453876874700865,-0.07653188003196489,0.1349797713293295,-0.08090290046823741,,,
baseline_floor,disclosed,nw,9,9,1.0,0.1458538996287744,0.19805460239353168,0.39634750840531296,0.08275285686599305,-0.9460802599806519,,,,0.0,block_group,real,0.0614326304266219,0.033927734873199424,0.08908133963773185,0.029342160523876788,,,
baseline_floor,disclosed,nw,9,9,1.0,0.16376186287325295,0.13689769019546993,0.3846387767241647,0.1003636298900997,-0.42576344347996997,,,,0.0,block_group,real_controlled,0.059522581910969624,0.055333839682296576,0.11226954930567665,0.05402326596097551,,,
baseline_floor,disclosed,nw,3,3,1.0,0.23629968827113879,0.2585596064491963,0.3253393609833687,-0.23629968827113879,0.8660254037844387,,,,0.0,block_group,renewal,0.16454711583871146,-0.16454711583871146,0.19065707126471007,-0.19065707126471007,,,
baseline_floor,disclosed,nw,6,6,1.0,0.1287590658425158,0.15080732118908427,0.37559269479662666,0.11641387310273336,0.956182887467515,,,,0.0,block_group,synthetic_controlled,0.06317901613405898,0.06317901613405898,0.09698482483665476,0.09163474660743258,,,
baseline_floor,disclosed_examples,mask,18,18,1.0,0.2199330546860858,0.266059791565024,0.4964800612068344,-0.09457051937494759,-0.2762774922932321,,,,0.0,block_group,dar,0.1496229058540857,-0.09372305033298539,0.14671451066828445,-0.09824160904776036,,,
baseline_floor,disclosed_examples,mask,24,24,1.0,0.16460028534714685,0.16460028534714688,0.39634750840531296,0.11313176528725762,-0.5441071875825088,,,,0.0,block_group,real,0.07076069379920076,0.033491516208150586,0.1097470917733982,0.03474752270978935,,,
baseline_floor,disclosed_examples,mask,21,21,1.0,0.1900467983242733,0.1352148398206149,0.35346092305421056,0.12731213287043847,-0.43068745055567254,,,,0.0,block_group,real_controlled,0.06842037357604297,0.06010882273853896,0.1259306128580411,0.07268387938633467,,,
baseline_floor,disclosed_examples,mask,9,9,1.0,0.22162773782817724,0.2244306890089632,0.3276092572359542,-0.12365743651603212,0.14729798605784364,,,,0.0,block_group,renewal,0.15114858484129973,-0.1089499147349913,0.16540917443287004,-0.13645715095501576,,,
baseline_floor,disclosed_examples,mask,12,12,1.0,0.1784339711125457,0.1924427236468177,0.3860588035734314,0.0837821010494893,-0.06332360547125385,,,,0.0,block_group,synthetic_controlled,0.059251262306800896,0.05012353934197728,0.09739157428597274,0.05301344244223798,,,
baseline_floor,hidden,mask,18,18,1.0,0.21993305468608582,0.266059791565024,0.4964800612068344,-0.0945705193749476,-0.2762774922932321,,,,0.0,block_group,dar,0.14962290585408572,-0.09372305033298545,0.14671451066828445,-0.09824160904776037,,,
baseline_floor,hidden,mask,24,24,1.0,0.16460028534714685,0.16460028534714688,0.39634750840531296,0.1131317652872576,-0.5441071875825088,,,,0.0,block_group,real,0.07076069379920073,0.033491516208150524,0.10974709177339821,0.03474752270978935,,,
