target,substrate,strategy,n,budget,coverage,estimator,mae,r2,spearman,n_rows
mean_span_frac,ba,recency_biased,50000,400,0.00132838752100163,ridge_noplugin,0.02184217531990761,0.5978439914185918,0.7808655378601452,192
mean_span_frac,ba,recency_biased,50000,400,0.00132838752100163,xgb_full,0.016869285128229602,0.7343865074951301,0.8486157651180625,192
mean_span_frac,ba,recency_biased,50000,400,0.00132838752100163,xgb_noplugin,0.020857729811574202,0.6206134534282672,0.7813640254424523,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,mean_floor,0.1413056837949814,-0.018501397249085505,-0.14830489152999024,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,plugin,0.2573443493807976,-2.5035748879159962,0.8226750303341273,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,plugin_cond,0.17470680660082652,-0.634472521179489,0.9016984528730446,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,mle,0.11517186868681507,0.24163950582548877,0.8949746618796144,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,ridge_full,0.045860698035439185,0.8706118161660191,0.9317372741466582,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,ridge_noplugin,0.0671966024704645,0.7316524903585848,0.8622856665644291,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,xgb_full,0.05053871532187467,0.8506186560215266,0.9134890982923705,192
rho_headline,ba,recency_biased,50000,800,0.002649326529455641,xgb_noplugin,0.06924312984293758,0.6871142826677672,0.823915315383829,192
mean_span_frac,ba,recency_biased,50000,800,0.002649326529455641,mean_floor,0.03762029955451992,-0.018577635346779697,-0.1469258292905464,192
mean_span_frac,ba,recency_biased,50000,800,0.002649326529455641,plugin,0.06968960179381985,-2.617533857584011,0.819595914682656,192
mean_span_frac,ba,recency_biased,50000,800,0.002649326529455641,mle,0.027923304410384337,0.32255494375432636,0.8511014208856209,192
mean_span_frac,ba,recency_biased,50000,800,0.002649326529455641,ridge_full,0.012216309276445724,0.8705355186813104,0.9313240109171813,192
mean_span_frac,ba,recency_biased,50000,800,0.002649326529455641,ridge_noplugin,0.017890653806259853,0.7316144943802174,0.8623055227355714,192
mean_span_frac,ba,recency_biased,50000,800,0.002649326529455641,xgb_full,0.013354109568276684,0.8549941241578641,0.9161930477045669,192
mean_span_frac,ba,recency_biased,50000,800,0.002649326529455641,xgb_noplugin,0.01828147045068769,0.6914872283960436,0.8253462291330869,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,mean_floor,0.1413056837949814,-0.018501397249085505,-0.14830489152999024,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,plugin,0.2572803800449991,-2.4971749229637488,0.8982033610229494,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,plugin_cond,0.17468879943533122,-0.6024024266035153,0.9495947265093089,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,mle,0.1114724657005814,0.3224197381124527,0.9477468261972599,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,ridge_full,0.03355826380774337,0.9309246274360564,0.9632119856410561,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,ridge_noplugin,0.04932580881486673,0.852864777643725,0.9292764838897277,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,xgb_full,0.03864684828471968,0.9087735507194646,0.9465172790323567,192
rho_headline,ba,recency_biased,50000,1600,0.0052755522525134825,xgb_noplugin,0.052905752844726456,0.8223256195987366,0.897956101763614,192
mean_span_frac,ba,recency_biased,50000,1600,0.0052755522525134825,mean_floor,0.03762029955451992,-0.018577635346779697,-0.1469258292905464,192
mean_span_frac,ba,recency_biased,50000,1600,0.0052755522525134825,plugin,0.06968771462132164,-2.6145646110883094,0.8923472251291491,192
mean_span_frac,ba,recency_biased,50000,1600,0.0052755522525134825,mle,0.02772698286165153,0.36511810925475163,0.9039953617619909,192
mean_span_frac,ba,recency_biased,50000,1600,0.0052755522525134825,ridge_full,0.008937640821581092,0.9309712078237129,0.963817262710833,192
mean_span_frac,ba,recency_biased,50000,1600,0.0052755522525134825,ridge_noplugin,0.013113958662190525,0.8531947284030466,0.9304084214802908,192
mean_span_frac,ba,recency_biased,50000,1600,0.0052755522525134825,xgb_full,0.010179621521504978,0.9088732090623772,0.9465431420014965,192
mean_span_frac,ba,recency_biased,50000,1600,0.0052755522525134825,xgb_noplugin,0.013823934913027164,0.8265547106311603,0.9005161219018064,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,mean_floor,0.1413056837949814,-0.018501397249085505,-0.14830489152999024,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,plugin,0.25634414572373515,-2.472360686960527,0.9371523159457915,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,plugin_cond,0.1716536172282174,-0.5390592613394609,0.9686427548676617,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,mle,0.10599679179483378,0.40608162180851004,0.9690357993848874,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,ridge_full,0.04495227977672267,0.8570702413425721,0.9442447366861908,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,ridge_noplugin,0.052974794401442454,0.8153652337139492,0.9274092681261988,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,xgb_full,0.02931689152967042,0.9440807576493544,0.9653268067646897,192
rho_headline,ba,recency_biased,50000,3200,0.010490891354641659,xgb_noplugin,0.0378515909385203,0.9127757128424904,0.9469293893234898,192
mean_span_frac,ba,recency_biased,50000,3200,0.010490891354641659,mean_floor,0.03762029955451992,-0.018577635346779697,-0.1469258292905464,192
mean_span_frac,ba,recency_biased,50000,3200,0.010490891354641659,plugin,0.06948645671582303,-2.59437673603031,0.9336435041573043,192
mean_span_frac,ba,recency_biased,50000,3200,0.010490891354641659,mle,0.026999665605748995,0.42250039399628236,0.9391946890024523,192
mean_span_frac,ba,recency_biased,50000,3200,0.010490891354641659,ridge_full,0.011939147056533386,0.8578953399845619,0.9453800043094467,192
mean_span_frac,ba,recency_biased,50000,3200,0.010490891354641659,ridge_noplugin,0.014068657228094424,0.8163095623883052,0.9286688015501987,192
mean_span_frac,ba,recency_biased,50000,3200,0.010490891354641659,xgb_full,0.007810400689224319,0.9445427396095428,0.9648583218112974,192
mean_span_frac,ba,recency_biased,50000,3200,0.010490891354641659,xgb_noplugin,0.010109348904891501,0.9110156846974646,0.9465940080813238,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,mean_floor,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,plugin,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,plugin_cond,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,mle,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,ridge_full,0.1342125984987411,-0.1144893847737567,-0.1748260096152572,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,ridge_noplugin,0.1342125984987411,-0.1144893847737567,-0.1748260096152572,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,xgb_full,0.15541622580910222,-0.658500571780279,-0.0973693876037405,192
rho_headline,ba,time_agnostic,400,50,0.026567760942760893,xgb_noplugin,0.15422024991561625,-0.6624842152841495,-0.08987369488379253,192
mean_span_frac,ba,time_agnostic,400,50,0.026567760942760893,mean_floor,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,50,0.026567760942760893,plugin,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,50,0.026567760942760893,mle,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,50,0.026567760942760893,ridge_full,0.03541730598796097,-0.11349559527572306,-0.17440918075555611,192
mean_span_frac,ba,time_agnostic,400,50,0.026567760942760893,ridge_noplugin,0.03541730598796097,-0.11349559527572306,-0.17440918075555611,192
mean_span_frac,ba,time_agnostic,400,50,0.026567760942760893,xgb_full,0.04072020049771351,-0.6481826590887372,-0.06248156083726005,192
mean_span_frac,ba,time_agnostic,400,50,0.026567760942760893,xgb_noplugin,0.04094413874203634,-0.6566818537225156,-0.08423226538055373,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,mean_floor,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,plugin,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,plugin_cond,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,mle,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,ridge_full,0.1331619019021438,-0.13022320660738962,-0.1326093185359846,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,ridge_noplugin,0.1331619019021438,-0.13022320660738962,-0.1326093185359846,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,xgb_full,0.15591068700879426,-0.6723724295396925,-0.0946102265052438,192
rho_headline,ba,time_agnostic,400,100,0.0524713278619528,xgb_noplugin,0.15794329950272387,-0.6914150799147492,-0.11316969734848151,192
mean_span_frac,ba,time_agnostic,400,100,0.0524713278619528,mean_floor,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,100,0.0524713278619528,plugin,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,100,0.0524713278619528,mle,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,100,0.0524713278619528,ridge_full,0.035136903917697006,-0.12933172825595585,-0.13403269749320404,192
mean_span_frac,ba,time_agnostic,400,100,0.0524713278619528,ridge_noplugin,0.035136903917697006,-0.12933172825595585,-0.13403269749320404,192
mean_span_frac,ba,time_agnostic,400,100,0.0524713278619528,xgb_full,0.04092685925783684,-0.6400559810449371,-0.09462268613525467,192
mean_span_frac,ba,time_agnostic,400,100,0.0524713278619528,xgb_noplugin,0.04158297043375245,-0.6796394245204818,-0.12138548006348567,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,mean_floor,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,plugin,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,plugin_cond,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,mle,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,ridge_full,0.1392127579414046,-0.29454828866963956,-0.22579163253665915,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,ridge_noplugin,0.1392127579414046,-0.29454828866963956,-0.22579163253665915,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,xgb_full,0.156476845876204,-0.6932867095189683,-0.16388602913191233,192
rho_headline,ba,time_agnostic,400,200,0.10250946969696965,xgb_noplugin,0.16036644540507636,-0.7457307217882352,-0.2092824541138778,192
mean_span_frac,ba,time_agnostic,400,200,0.10250946969696965,mean_floor,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,200,0.10250946969696965,plugin,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,200,0.10250946969696965,mle,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,200,0.10250946969696965,ridge_full,0.03676412956258444,-0.2952046889674691,-0.2286011255566326,192
mean_span_frac,ba,time_agnostic,400,200,0.10250946969696965,ridge_noplugin,0.03676412956258444,-0.2952046889674691,-0.2286011255566326,192
mean_span_frac,ba,time_agnostic,400,200,0.10250946969696965,xgb_full,0.04092583724702097,-0.6357498616003627,-0.16125668503195703,192
mean_span_frac,ba,time_agnostic,400,200,0.10250946969696965,xgb_noplugin,0.04185232320888225,-0.6906947892310933,-0.18991851147410205,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,mean_floor,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,plugin,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,plugin_cond,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,mle,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,ridge_full,0.14033367939843341,-0.3487678357453623,-0.18529114983579995,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,ridge_noplugin,0.14033367939843341,-0.3487678357453623,-0.18529114983579995,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,xgb_full,0.14879680577875667,-0.5011438185147896,-0.1012172895905192,192
rho_headline,ba,time_agnostic,400,400,0.19462528935185178,xgb_noplugin,0.14776837373480065,-0.48126176071487636,-0.07334416616403393,192
mean_span_frac,ba,time_agnostic,400,400,0.19462528935185178,mean_floor,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,400,0.19462528935185178,plugin,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,400,0.19462528935185178,mle,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,400,0.19462528935185178,ridge_full,0.037074488764515266,-0.35015040177972123,-0.1881059527621609,192
mean_span_frac,ba,time_agnostic,400,400,0.19462528935185178,ridge_noplugin,0.037074488764515266,-0.35015040177972123,-0.1881059527621609,192
mean_span_frac,ba,time_agnostic,400,400,0.19462528935185178,xgb_full,0.03979787444382254,-0.5318903675215667,-0.1052470948247057,192
mean_span_frac,ba,time_agnostic,400,400,0.19462528935185178,xgb_noplugin,0.03947085747056287,-0.5015318416433152,-0.10560655455055373,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,mean_floor,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,plugin,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,plugin_cond,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,mle,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,ridge_full,0.1431309306561145,-0.395752722890615,-0.2636669269274551,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,ridge_noplugin,0.1431309306561145,-0.395752722890615,-0.2636669269274551,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,xgb_full,0.16359300707327362,-0.8154100482656563,-0.17762587130770838,192
rho_headline,ba,time_agnostic,400,800,0.352282591540404,xgb_noplugin,0.16155109990635882,-0.7768097658892366,-0.1627989841017117,192
mean_span_frac,ba,time_agnostic,400,800,0.352282591540404,mean_floor,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,800,0.352282591540404,plugin,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,800,0.352282591540404,mle,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,800,0.352282591540404,ridge_full,0.037792737783052116,-0.39172794643842135,-0.2612220956773394,192
mean_span_frac,ba,time_agnostic,400,800,0.352282591540404,ridge_noplugin,0.037792737783052116,-0.39172794643842135,-0.2612220956773394,192
mean_span_frac,ba,time_agnostic,400,800,0.352282591540404,xgb_full,0.04277195312296,-0.768616825812726,-0.17019739793005398,192
mean_span_frac,ba,time_agnostic,400,800,0.352282591540404,xgb_noplugin,0.042227177161516416,-0.7653546536265279,-0.13227948354732272,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,mean_floor,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,plugin,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,plugin_cond,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,mle,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,ridge_full,0.13947491781290536,-0.3514976808994017,-0.1278168235978459,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,ridge_noplugin,0.13947491781290536,-0.3514976808994017,-0.1278168235978459,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,xgb_full,0.1547641713432466,-0.6261554832016567,-0.08329376552782009,192
rho_headline,ba,time_agnostic,400,1600,0.5797690446127947,xgb_noplugin,0.15367759319778018,-0.6105405833371758,-0.03457006699007681,192
mean_span_frac,ba,time_agnostic,400,1600,0.5797690446127947,mean_floor,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,1600,0.5797690446127947,plugin,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,1600,0.5797690446127947,mle,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,1600,0.5797690446127947,ridge_full,0.0368514313698701,-0.34952558465450556,-0.12761328937027688,192
mean_span_frac,ba,time_agnostic,400,1600,0.5797690446127947,ridge_noplugin,0.0368514313698701,-0.34952558465450556,-0.12761328937027688,192
mean_span_frac,ba,time_agnostic,400,1600,0.5797690446127947,xgb_full,0.040786220382911596,-0.620374611881001,-0.06577604313595194,192
mean_span_frac,ba,time_agnostic,400,1600,0.5797690446127947,xgb_noplugin,0.041023905294153985,-0.6102273839640406,-0.05077368627603126,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,mean_floor,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,plugin,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,plugin_cond,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,mle,0.13612798996913583,-0.14134216526758236,-0.41866683248850356,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,ridge_full,0.14299209128487442,-0.4067138369292491,-0.16054179699532017,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,ridge_noplugin,0.14299209128487442,-0.4067138369292491,-0.16054179699532017,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,xgb_full,0.16233081865768806,-0.7970872464916965,-0.17157335381506258,192
rho_headline,ba,time_agnostic,400,3200,0.8232356113215488,xgb_noplugin,0.1642366077163749,-0.8092011250212205,-0.18895420329170215,192
mean_span_frac,ba,time_agnostic,400,3200,0.8232356113215488,mean_floor,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,3200,0.8232356113215488,plugin,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,3200,0.8232356113215488,mle,0.03590034459175084,-0.1383831531204487,-0.4174176431787336,192
mean_span_frac,ba,time_agnostic,400,3200,0.8232356113215488,ridge_full,0.03780020692288926,-0.4069254735101384,-0.16026986635061957,192
mean_span_frac,ba,time_agnostic,400,3200,0.8232356113215488,ridge_noplugin,0.03780020692288926,-0.4069254735101384,-0.16026986635061957,192
mean_span_frac,ba,time_agnostic,400,3200,0.8232356113215488,xgb_full,0.04324929151615059,-0.8189624922934657,-0.20140596261853727,192
mean_span_frac,ba,time_agnostic,400,3200,0.8232356113215488,xgb_noplugin,0.04317396496789474,-0.8011265789527777,-0.17803260261469384,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,mean_floor,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,plugin,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,plugin_cond,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,mle,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,ridge_full,0.12554652915761041,-0.10266725022953449,-0.31884070774314194,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,ridge_noplugin,0.12554652915761041,-0.10266725022953449,-0.31884070774314194,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,xgb_full,0.13389160932387298,-0.3588299498494609,0.040089740889345436,192
rho_headline,ba,time_agnostic,2000,50,0.005284657857381361,xgb_noplugin,0.13398866516456465,-0.3580440460289833,0.05056961055205661,192
mean_span_frac,ba,time_agnostic,2000,50,0.005284657857381361,mean_floor,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,50,0.005284657857381361,plugin,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,50,0.005284657857381361,mle,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,50,0.005284657857381361,ridge_full,0.03332447746042688,-0.10162072356126073,-0.30429651768837884,192
mean_span_frac,ba,time_agnostic,2000,50,0.005284657857381361,ridge_noplugin,0.03332447746042688,-0.10162072356126073,-0.30429651768837884,192
mean_span_frac,ba,time_agnostic,2000,50,0.005284657857381361,xgb_full,0.035442675045475554,-0.34430318385211445,0.041771508067014185,192
mean_span_frac,ba,time_agnostic,2000,50,0.005284657857381361,xgb_noplugin,0.03561240092813272,-0.35549128048139633,0.05270778940457879,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,mean_floor,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,plugin,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,plugin_cond,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,mle,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,ridge_full,0.1251159881473102,-0.09220386322956609,-0.23276333167854338,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,ridge_noplugin,0.1251159881473102,-0.09220386322956609,-0.23276333167854338,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,xgb_full,0.1237908736522681,-0.22193523553073113,0.0898402936667921,192
rho_headline,ba,time_agnostic,2000,100,0.010616936998997954,xgb_noplugin,0.125247014882746,-0.24804510007472236,0.07461904607900965,192
mean_span_frac,ba,time_agnostic,2000,100,0.010616936998997954,mean_floor,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,100,0.010616936998997954,plugin,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,100,0.010616936998997954,mle,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,100,0.010616936998997954,ridge_full,0.033157933682726425,-0.09144866583087174,-0.22853267345772202,192
mean_span_frac,ba,time_agnostic,2000,100,0.010616936998997954,ridge_noplugin,0.033157933682726425,-0.09144866583087174,-0.22853267345772202,192
mean_span_frac,ba,time_agnostic,2000,100,0.010616936998997954,xgb_full,0.032834192175317356,-0.22779097166569406,0.09493370420003752,192
mean_span_frac,ba,time_agnostic,2000,100,0.010616936998997954,xgb_noplugin,0.032946243826187924,-0.23380217912811418,0.10179558490904898,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,mean_floor,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,plugin,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,plugin_cond,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,mle,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,ridge_full,0.12389807739688354,-0.07474027656099924,-0.19523759773580301,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,ridge_noplugin,0.12389807739688354,-0.07474027656099924,-0.19523759773580301,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,xgb_full,0.13418148164586063,-0.29028237969313664,-0.01614460217064398,192
rho_headline,ba,time_agnostic,2000,200,0.021181033942885716,xgb_noplugin,0.13641637866774112,-0.2985353477607364,-0.011813599183004179,192
mean_span_frac,ba,time_agnostic,2000,200,0.021181033942885716,mean_floor,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,200,0.021181033942885716,plugin,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,200,0.021181033942885716,mle,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
mean_span_frac,ba,time_agnostic,2000,200,0.021181033942885716,ridge_full,0.032915999776758006,-0.07632675861706462,-0.20401675223914115,192
mean_span_frac,ba,time_agnostic,2000,200,0.021181033942885716,ridge_noplugin,0.032915999776758006,-0.07632675861706462,-0.20401675223914115,192
mean_span_frac,ba,time_agnostic,2000,200,0.021181033942885716,xgb_full,0.034918308171705555,-0.2801816318747494,0.010853204110662321,192
mean_span_frac,ba,time_agnostic,2000,200,0.021181033942885716,xgb_noplugin,0.035985388822788865,-0.3177452432348651,-0.00034589183542807587,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,mean_floor,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,plugin,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,plugin_cond,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,mle,0.12220349988170787,-0.04808260667134112,-0.28145084976176626,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,ridge_full,0.1256973534763384,-0.10159345841093503,-0.1733231388925641,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,ridge_noplugin,0.1256973534763384,-0.10159345841093503,-0.1733231388925641,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,xgb_full,0.14241566837611455,-0.39008311088377634,0.12775435934946142,192
rho_headline,ba,time_agnostic,2000,400,0.041994144539078106,xgb_noplugin,0.1420122230207422,-0.36168093852187133,0.09946549434730159,192
mean_span_frac,ba,time_agnostic,2000,400,0.041994144539078106,mean_floor,0.03239436048021969,-0.04731846921087213,-0.2780514529694535,192
