graph_id,stratum,arm,method,hidden_MAE_2,hidden_ProfileMAE,hidden_validity,released_MAE_2,released_ProfileMAE,released_validity,delta_MAE_2,delta_ProfileMAE
snap_email_eu,real,H,et,0.04240005437174216,0.06287848629050212,1.0,0.047564530245904034,0.06450037567236164,1.0,0.0051644758741618765,0.0016218893818595176
snap_email_eu,real,H,median,0.21560074628952608,0.13602501333145378,1.0,0.21560074628952608,0.13602501333145378,1.0,0.0,0.0
snap_email_eu,real,H,mle,0.06320162846533477,0.045710333881069855,1.0,0.06320162846533477,0.045710333881069855,1.0,0.0,0.0
snap_email_eu,real,H,plugin,0.1243534760665883,0.13430383448582725,1.0,0.1243534760665883,0.13430383448582725,1.0,0.0,0.0
snap_email_eu,real,H,qwen_nonthinking,0.22121226206285965,0.13531063247011954,1.0,0.19499003984063742,0.145496140438247,1.0,-0.02622222222222223,0.01018550796812745
snap_email_eu,real,H,qwen_thinking,0.19898157249460213,0.1356215202161874,1.0,0.14351793294847826,0.13343761214552222,1.0,-0.05546363954612388,-0.0021839080706651803
snap_email_eu,real,R,et,0.02385526840368672,0.014759810349646985,1.0,0.025592419324028354,0.015400963615563847,1.0,0.001737150920341636,0.0006411532659168617
snap_email_eu,real,R,median,0.21560074628952608,0.13602501333145378,1.0,0.21560074628952608,0.13602501333145378,1.0,0.0,0.0
snap_email_eu,real,R,mle,0.03194167045005725,0.019792389117546615,1.0,0.03194167045005725,0.019792389117546615,1.0,0.0,0.0
snap_email_eu,real,R,plugin,0.028272255855620414,0.01712540690458284,1.0,0.028272255855620414,0.01712540690458284,1.0,0.0,0.0
snap_email_eu,real,R,qwen_nonthinking,0.41760624169986715,0.40085993525896413,1.0,0.35352846392208936,0.3059432685922975,1.0,-0.06407777777777779,-0.09491666666666665
snap_email_eu,real,R,qwen_thinking,0.03338789723328904,0.018405668126383348,1.0,0.028275636122177927,0.018430093404161123,1.0,-0.005112261111111113,2.4425277777774534e-05
snap_email_eu__pwt,surrogate,H,et,0.10728547193548776,0.14205955887688698,1.0,0.10185798393019403,0.13942737663058016,1.0,-0.005427488005293732,-0.002632182246306819
snap_email_eu__pwt,surrogate,H,median,0.39706239967598017,0.2799181906222904,1.0,0.39706239967598017,0.2799181906222904,1.0,0.0,0.0
snap_email_eu__pwt,surrogate,H,mle,0.06197939603377892,0.09617401395526752,1.0,0.06197939603377892,0.09617401395526752,1.0,0.0,0.0
snap_email_eu__pwt,surrogate,H,plugin,0.1916715568257704,0.24263666626742375,1.0,0.1916715568257704,0.24263666626742375,1.0,0.0,0.0
snap_email_eu__pwt,surrogate,H,qwen_nonthinking,0.17302097166888003,0.1665151200752545,1.0,0.14613208277999112,0.13207377434705622,1.0,-0.026888888888888907,-0.03444134572819829
snap_email_eu__pwt,surrogate,H,qwen_thinking,0.19836893603796713,0.198802560008562,1.0,0.20592539620310132,0.24234177753397912,1.0,0.007556460165134199,0.04353921752541712
snap_email_eu__pwt,surrogate,R,et,0.00935776207023098,0.012511886748211215,1.0,0.010009550430031267,0.012357876375946772,1.0,0.0006517883598002872,-0.0001540103722644428
snap_email_eu__pwt,surrogate,R,median,0.39706239967598017,0.2799181906222904,1.0,0.39706239967598017,0.2799181906222904,1.0,0.0,0.0
snap_email_eu__pwt,surrogate,R,mle,0.05100219898208732,0.03515604812334331,1.0,0.05100219898208732,0.03515604812334331,1.0,0.0,0.0
snap_email_eu__pwt,surrogate,R,plugin,0.022214581766150543,0.02172632841656952,1.0,0.022214581766150543,0.02172632841656952,1.0,0.0,0.0
snap_email_eu__pwt,surrogate,R,qwen_nonthinking,0.27221125498007964,0.37992857735723773,1.0,0.22173347720230188,0.25815143592297474,1.0,-0.05047777777777776,-0.12177714143426299
snap_email_eu__pwt,surrogate,R,qwen_thinking,0.022208921646746347,0.03583798007968128,1.0,0.022207032757857452,0.029240230079681278,1.0,-1.8888888888950184e-06,-0.006597750000000003
snap_mathoverflow,real,H,et,0.015407814842068726,0.0046614507814768235,1.0,0.012548241257238838,0.00389880580167242,1.0,-0.0028595735848298883,-0.0007626449798044037
snap_mathoverflow,real,H,median,0.3344606232273641,0.13551195946354852,1.0,0.3344606232273641,0.13551195946354852,1.0,0.0,0.0
snap_mathoverflow,real,H,mle,0.044850701079572765,0.012882977447494429,1.0,0.044850701079572765,0.012882977447494429,1.0,0.0,0.0
snap_mathoverflow,real,H,plugin,0.01984561454077507,0.00869728476599105,1.0,0.01984561454077507,0.00869728476599105,1.0,0.0,0.0
snap_mathoverflow,real,H,qwen_nonthinking,0.1307093270539059,0.049371243071292543,1.0,0.12825693284488088,0.06248702917593155,1.0,-0.002452394209025016,0.013115786104639003
snap_mathoverflow,real,H,qwen_thinking,0.07853347586623022,0.027579006818512903,1.0,0.10306085749175174,0.03402118755060956,1.0,0.024527381625521524,0.006442180732096656
snap_mathoverflow,real,R,et,0.004553357428744252,0.0021498709740305193,1.0,0.004332620560055932,0.0020596797330293955,1.0,-0.00022073686868832008,-9.019124100112389e-05
snap_mathoverflow,real,R,median,0.3344606232273641,0.13551195946354852,1.0,0.3344606232273641,0.13551195946354852,1.0,0.0,0.0
snap_mathoverflow,real,R,mle,0.009359219039200306,0.006322905455623807,1.0,0.009359219039200306,0.006322905455623807,1.0,0.0,0.0
snap_mathoverflow,real,R,plugin,0.00535051365697851,0.002590271581399179,1.0,0.00535051365697851,0.002590271581399179,1.0,0.0,0.0
snap_mathoverflow,real,R,qwen_nonthinking,0.6836160565148469,0.3928804911004011,1.0,0.7142827231815135,0.4487611010039754,1.0,0.03066666666666662,0.05588060990357435
snap_mathoverflow,real,R,qwen_thinking,0.00529142560616216,0.003757485195410532,1.0,0.005354256717273272,0.002591294997482082,1.0,6.28311111111118e-05,-0.0011661901979284502
snap_mathoverflow__pwt,surrogate,H,et,0.03005550559575006,0.016764910474221347,1.0,0.036456644658657146,0.01839795696287704,1.0,0.006401139062907086,0.0016330464886556914
snap_mathoverflow__pwt,surrogate,H,median,0.06805780599629363,0.02597822558307095,1.0,0.06805780599629363,0.02597822558307095,1.0,0.0,0.0
snap_mathoverflow__pwt,surrogate,H,mle,0.006758548529609017,0.008251719593135342,1.0,0.006758548529609017,0.008251719593135342,1.0,0.0,0.0
snap_mathoverflow__pwt,surrogate,H,plugin,0.11899850377582266,0.07025270018701207,1.0,0.11899850377582266,0.07025270018701207,1.0,0.0,0.0
snap_mathoverflow__pwt,surrogate,H,qwen_nonthinking,0.19400735515765358,0.10678182890688076,1.0,0.17245179960209803,0.1124874325747662,1.0,-0.02155555555555555,0.005705603667885445
snap_mathoverflow__pwt,surrogate,H,qwen_thinking,0.27663191547597515,0.12267477227204863,1.0,0.20368647579429675,0.09793901896861114,1.0,-0.07294543968167841,-0.024735753303437497
snap_mathoverflow__pwt,surrogate,R,et,0.003434175804057175,0.0023914632358969655,1.0,0.0029314182543725975,0.002335588649152182,1.0,-0.0005027575496845773,-5.587458674478343e-05
snap_mathoverflow__pwt,surrogate,R,median,0.06805780599629363,0.02597822558307095,1.0,0.06805780599629363,0.02597822558307095,1.0,0.0,0.0
snap_mathoverflow__pwt,surrogate,R,mle,0.015518559025680648,0.00986006337705707,1.0,0.015518559025680648,0.00986006337705707,1.0,0.0,0.0
snap_mathoverflow__pwt,surrogate,R,plugin,0.0037095488876694636,0.0025979478111356866,1.0,0.0037095488876694636,0.0025979478111356866,1.0,0.0,0.0
snap_mathoverflow__pwt,surrogate,R,qwen_nonthinking,0.43799101706155424,0.3302562637643229,1.0,0.5009910170615542,0.345867374875434,1.0,0.063,0.015611111111111131
snap_mathoverflow__pwt,surrogate,R,qwen_thinking,0.005077422620124197,0.0033542566065794524,1.0,0.003699031349852296,0.0026260380096271973,1.0,-0.0013783912702719004,-0.0007282185969522551
sp_highschool2013,real,H,et,0.02526638817960634,0.026909130443040285,1.0,0.019822150307678754,0.025655242818354306,1.0,-0.005444237871927587,-0.0012538876246859787
sp_highschool2013,real,H,median,0.19543570347008532,0.1190406722067809,1.0,0.19543570347008532,0.1190406722067809,1.0,0.0,0.0
sp_highschool2013,real,H,mle,0.008282135210422684,0.008419842481956137,1.0,0.008282135210422684,0.008419842481956137,1.0,0.0,0.0
sp_highschool2013,real,H,plugin,0.11652998943290237,0.11090523826813468,1.0,0.11652998943290237,0.11090523826813468,1.0,0.0,0.0
sp_highschool2013,real,H,qwen_nonthinking,0.24907623849356403,0.1325938848783469,1.0,0.1513819945762194,0.09353440472098086,1.0,-0.09769424391734463,-0.03905948015736603
sp_highschool2013,real,H,qwen_thinking,0.1908297940491196,0.12285823983041137,1.0,0.22272356097933615,0.13157502301287194,1.0,0.03189376693021656,0.008716783182460566
sp_highschool2013,real,R,et,0.014561064142267433,0.012158742177273021,1.0,0.016906519644868574,0.013615796360803593,1.0,0.002345455502601141,0.001457054183530572
sp_highschool2013,real,R,median,0.19543570347008532,0.1190406722067809,1.0,0.19543570347008532,0.1190406722067809,1.0,0.0,0.0
sp_highschool2013,real,R,mle,0.0030627324963350224,0.006659005277818296,1.0,0.0030627324963350224,0.006659005277818296,1.0,0.0,0.0
sp_highschool2013,real,R,plugin,0.013670234454683369,0.010144413949499852,1.0,0.013670234454683369,0.010144413949499852,1.0,0.0,0.0
sp_highschool2013,real,R,qwen_nonthinking,0.3722157289637523,0.3151776097169703,1.0,0.4287712845193079,0.36487205416141477,1.0,0.05655555555555558,0.049694444444444485
sp_highschool2013,real,R,qwen_thinking,0.013683654485918875,0.010149416080257755,1.0,0.013670058930363315,0.010313054135379142,1.0,-1.3595555555559816e-05,0.0001636380551213873
sp_highschool2013__pwt,surrogate,H,et,0.02976686528397258,0.05603858407987312,1.0,0.028441647026950956,0.052663822314835074,1.0,-0.0013252182570216257,-0.0033747617650380438
sp_highschool2013__pwt,surrogate,H,median,0.37316000735458177,0.356493405104684,1.0,0.37316000735458177,0.356493405104684,1.0,0.0,0.0
sp_highschool2013__pwt,surrogate,H,mle,0.06344242954174843,0.039397847763522065,1.0,0.06344242954174843,0.039397847763522065,1.0,0.0,0.0
sp_highschool2013__pwt,surrogate,H,plugin,0.0535093550752331,0.2122176944266095,1.0,0.0535093550752331,0.2122176944266095,1.0,0.0,0.0
sp_highschool2013__pwt,surrogate,H,qwen_nonthinking,0.49079746380963296,0.3899167898475995,1.0,0.3068419082540774,0.29280290095871053,1.0,-0.18395555555555554,-0.09711388888888894
sp_highschool2013__pwt,surrogate,H,qwen_thinking,0.18394596081127534,0.1915800567205225,1.0,0.07979144892424717,0.2110423195392515,1.0,-0.10415451188702818,0.01946226281872901
sp_highschool2013__pwt,surrogate,R,et,0.02767234299113312,0.028153246027362615,1.0,0.026496918870365427,0.02692058708806697,1.0,-0.0011754241207676923,-0.0012326589392956458
sp_highschool2013__pwt,surrogate,R,median,0.37316000735458177,0.356493405104684,1.0,0.37316000735458177,0.356493405104684,1.0,0.0,0.0
sp_highschool2013__pwt,surrogate,R,mle,0.053504516743163665,0.034694789288875275,1.0,0.053504516743163665,0.034694789288875275,1.0,0.0,0.0
sp_highschool2013__pwt,surrogate,R,plugin,0.016270908207411765,0.014992813853648248,1.0,0.016270908207411765,0.014992813853648248,1.0,0.0,0.0
sp_highschool2013__pwt,surrogate,R,qwen_nonthinking,0.2704136473014781,0.22359209159314006,1.0,0.25873283679003856,0.23389708949237997,1.0,-0.011680810511439543,0.010304997899239915
sp_highschool2013__pwt,surrogate,R,qwen_thinking,0.016271352698521854,0.015659992141247487,1.0,0.016270130476299636,0.015791562535808427,1.0,-1.2222222222184331e-06,0.00013157039456094047
sp_hospital,real,H,et,0.0418318744983586,0.0476382760198736,1.0,0.044776425112430095,0.04634212395610678,1.0,0.002944550614071492,-0.00129615206376682
sp_hospital,real,H,median,0.15500095930926444,0.056060465676110977,1.0,0.15500095930926444,0.056060465676110977,1.0,0.0,0.0
sp_hospital,real,H,mle,0.0957498783775411,0.0721124701731546,1.0,0.0957498783775411,0.0721124701731546,1.0,0.0,0.0
sp_hospital,real,H,plugin,0.06868371570075622,0.04619076728848146,1.0,0.06868371570075622,0.04619076728848146,1.0,0.0,0.0
sp_hospital,real,H,qwen_nonthinking,0.21487269534679548,0.18491732513901085,1.0,0.2810120963808409,0.21184299092771436,1.0,0.06613940103404542,0.026925665788703507
sp_hospital,real,H,qwen_thinking,0.2015802126621793,0.12598328878784484,1.0,0.22390310258835328,0.12199174726855916,1.0,0.022322889926173983,-0.003991541519285685
sp_hospital,real,R,et,0.07869976702586505,0.05025480935334317,1.0,0.07895759945245025,0.05041692242398677,1.0,0.00025783242658519723,0.00016211307064360053
sp_hospital,real,R,median,0.15500095930926444,0.056060465676110977,1.0,0.15500095930926444,0.056060465676110977,1.0,0.0,0.0
sp_hospital,real,R,mle,0.08332395931022814,0.05034228992423293,1.0,0.08332395931022814,0.05034228992423293,1.0,0.0,0.0
sp_hospital,real,R,plugin,0.07778894763091425,0.050943847311274874,1.0,0.07778894763091425,0.050943847311274874,1.0,0.0,0.0
sp_hospital,real,R,qwen_nonthinking,0.4053171397912399,0.35955358013852307,1.0,0.4308838064579066,0.41294524680518974,1.0,0.025566666666666682,0.05339166666666667
sp_hospital,real,R,qwen_thinking,0.07694538357734684,0.04903791092392519,1.0,0.07861359649551264,0.050541038388210904,1.0,0.0016682129181657956,0.001503127464285714
sp_hospital__pwt,surrogate,H,et,0.013658788684763853,0.01677773986336654,1.0,0.01335410207514176,0.01851494566296066,1.0,-0.0003046866096220926,0.0017372057995941187
sp_hospital__pwt,surrogate,H,median,0.5448165870528993,0.5076319653301338,1.0,0.5448165870528993,0.5076319653301338,1.0,0.0,0.0
sp_hospital__pwt,surrogate,H,mle,0.06240368921401992,0.08800358374506977,1.0,0.06240368921401992,0.08800358374506977,1.0,0.0,0.0
sp_hospital__pwt,surrogate,H,plugin,0.017956616305893847,0.268810936320573,1.0,0.017956616305893847,0.268810936320573,1.0,0.0,0.0
sp_hospital__pwt,surrogate,H,qwen_nonthinking,0.5758318212857283,0.49455127304653207,1.0,0.5901556140864306,0.5269621012584138,1.0,0.014323792800702284,0.03241082821188174
sp_hospital__pwt,surrogate,H,qwen_thinking,0.07713157808994242,0.1949998093112867,1.0,0.08174150466564094,0.22645044347406415,1.0,0.004609926575698517,0.03145063416277746
sp_hospital__pwt,surrogate,R,et,0.03521548406779592,0.05066203095648591,1.0,0.035493923450485,0.0502079725313976,1.0,0.0002784393826890802,-0.0004540584250883051
sp_hospital__pwt,surrogate,R,median,0.5448165870528993,0.5076319653301338,1.0,0.5448165870528993,0.5076319653301338,1.0,0.0,0.0
sp_hospital__pwt,surrogate,R,mle,0.03274178708794817,0.04717482332085763,1.0,0.03274178708794817,0.04717482332085763,1.0,0.0,0.0
sp_hospital__pwt,surrogate,R,plugin,0.030418687903323544,0.050801175663993926,1.0,0.030418687903323544,0.050801175663993926,1.0,0.0,0.0
sp_hospital__pwt,surrogate,R,qwen_nonthinking,0.09058725977953368,0.14919429567847037,1.0,0.0894666081357916,0.135775790166813,1.0,-0.0011206516437420738,-0.01341850551165738
sp_hospital__pwt,surrogate,R,qwen_thinking,0.04175954312217879,0.054958788699106975,1.0,0.03420418734339091,0.04945694033345041,1.0,-0.007555355778787881,-0.005501848365656564
sp_workplace,real,H,et,0.013468783540647159,0.011225488088909134,1.0,0.012281649021131732,0.011927047804193819,1.0,-0.0011871345195154266,0.0007015597152846848
sp_workplace,real,H,median,0.12871822136857708,0.049200840261684,1.0,0.12871822136857708,0.049200840261684,1.0,0.0,0.0
sp_workplace,real,H,mle,0.061192276306827144,0.0376750370738987,1.0,0.061192276306827144,0.0376750370738987,1.0,0.0,0.0
sp_workplace,real,H,plugin,0.08769899695389581,0.06322095887815575,1.0,0.08769899695389581,0.06322095887815575,1.0,0.0,0.0
sp_workplace,real,H,qwen_nonthinking,0.3300701918577445,0.195737664430926,1.0,0.3689590807466334,0.195737664430926,1.0,0.03888888888888892,0.0
sp_workplace,real,H,qwen_thinking,0.10985908074663338,0.06525030286486767,1.0,0.08769856756616232,0.06322085153122238,1.0,-0.02216051318047106,-0.0020294513336452935
sp_workplace,real,R,et,0.02838179766167707,0.015681603325310357,1.0,0.028104325871481078,0.015611904894308462,1.0,-0.00027747179019599333,-6.969843100189561e-05
sp_workplace,real,R,median,0.12871822136857708,0.049200840261684,1.0,0.12871822136857708,0.049200840261684,1.0,0.0,0.0
sp_workplace,real,R,mle,0.040984426482597126,0.016977482662328156,1.0,0.040984426482597126,0.016977482662328156,1.0,0.0,0.0
sp_workplace,real,R,plugin,0.026203578988575744,0.014008051830938797,1.0,0.026203578988575744,0.014008051830938797,1.0,0.0,0.0
sp_workplace,real,R,qwen_nonthinking,0.5020958768782822,0.3525610929132221,1.0,0.5087625435449488,0.3511722040243332,1.0,0.006666666666666599,-0.001388888888888884
sp_workplace,real,R,qwen_thinking,0.02513340607289554,0.0152683063094681,1.0,0.026193648218686624,0.014003611568138095,1.0,0.0010602421457910835,-0.0012646947413300046
sp_workplace__pwt,surrogate,H,et,0.01138537804424152,0.12569100732564817,1.0,0.010525020227948175,0.12719482458476095,1.0,-0.0008603578162933445,0.0015038172591127774
sp_workplace__pwt,surrogate,H,median,0.21335009870629426,0.19349481119196707,1.0,0.21335009870629426,0.19349481119196707,1.0,0.0,0.0
sp_workplace__pwt,surrogate,H,mle,0.07620983736082902,0.10880819882897735,1.0,0.07620983736082902,0.10880819882897735,1.0,0.0,0.0
sp_workplace__pwt,surrogate,H,plugin,0.11452491767634317,0.22101541285380735,1.0,0.11452491767634317,0.22101541285380735,1.0,0.0,0.0
sp_workplace__pwt,surrogate,H,qwen_nonthinking,0.3456057765299225,0.2553371015962148,1.0,0.5456736286590755,0.3661568424062808,1.0,0.200067852129153,0.11081974081006601
sp_workplace__pwt,surrogate,H,qwen_thinking,0.15603670301045078,0.20627979177715383,1.0,0.1145299670077003,0.22101667518664664,1.0,-0.04150673600275048,0.014736883409492807
sp_workplace__pwt,surrogate,R,et,0.009151991337241169,0.012058584227660388,1.0,0.010048850112175009,0.012384889087385588,1.0,0.0008968587749338397,0.00032630485972520024
sp_workplace__pwt,surrogate,R,median,0.21335009870629426,0.19349481119196707,1.0,0.21335009870629426,0.19349481119196707,1.0,0.0,0.0
sp_workplace__pwt,surrogate,R,mle,0.06137406904656254,0.06381193568731364,1.0,0.06137406904656254,0.06381193568731364,1.0,0.0,0.0
sp_workplace__pwt,surrogate,R,plugin,0.008337482197107579,0.013075722140825688,1.0,0.008337482197107579,0.013075722140825688,1.0,0.0,0.0
sp_workplace__pwt,surrogate,R,qwen_nonthinking,0.25747200124785524,0.26630348879529975,1.0,0.2585053345811886,0.23391114360734155,1.0,0.0010333333333333306,-0.032392345187958194
sp_workplace__pwt,surrogate,R,qwen_thinking,0.009506363632134184,0.013367106838415164,1.0,0.00833513486039619,0.013076378954921222,1.0,-0.0011712287717379945,-0.00029072788349394224
