budget,graph_id,arm,evidence_block,fit_status,fallback_used,objective
0.4,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,1442.2131317971325
0.4,copenhagen_bluetooth,B,real,boundary_other,False,16707.095881768262
0.4,copenhagen_bluetooth,B,real,boundary_other,False,15151.127042455584
0.4,copenhagen_bluetooth,B,real,boundary_other,False,15444.269646193585
0.4,copenhagen_bluetooth,H,real,boundary_other,False,33123.37175320515
0.4,copenhagen_bluetooth,H,real,flatness_unavailable,False,34268.27245836267
0.4,copenhagen_bluetooth,H,real,boundary_other,True,nan
0.4,copenhagen_bluetooth,R,real,boundary_other,True,nan
0.4,copenhagen_bluetooth,R,real,boundary_other,False,36902.10438535285
0.4,copenhagen_bluetooth,R,real,boundary_other,False,36694.95616673569
0.4,copenhagen_bluetooth,S1,real,starts_disagree,True,nan
0.4,copenhagen_bluetooth,S1,real,boundary_other,True,nan
0.4,copenhagen_bluetooth,S1,real,boundary_other,False,38993.47259087587
0.4,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,34312.63700483497
0.4,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,34550.68657716318
0.4,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,34800.29112541555
0.4,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,True,nan
0.4,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,True,nan
0.4,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,48786.853900260496
0.4,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,48577.65053449994
0.4,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,45397.24347324921
0.4,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,44408.60828941943
0.4,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,True,nan
0.4,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,46136.581326827494
0.4,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,46104.610364787535
0.4,dar_a08_r1,B,dar_a08,converged,False,2087.6836682465546
0.4,dar_a08_r1,B,dar_a08,converged,False,2011.2638017396757
0.4,dar_a08_r1,B,dar_a08,converged,False,2094.8040265444256
0.4,dar_a08_r1,H,dar_a08,flatness_unavailable,False,862.8447488506508
0.4,dar_a08_r1,H,dar_a08,flatness_unavailable,False,895.5442947420906
0.4,dar_a08_r1,H,dar_a08,flatness_unavailable,False,877.8967447883119
0.4,dar_a08_r1,R,dar_a08,flatness_unavailable,False,1002.4709684002363
0.4,dar_a08_r1,R,dar_a08,flatness_unavailable,False,964.3372732421744
0.4,dar_a08_r1,R,dar_a08,flatness_unavailable,False,1031.4757600603634
0.4,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,1057.4534933381524
0.4,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,985.8175582735529
0.4,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,1025.999078794065
0.4,dar_a08_r2,B,dar_a08,converged,False,2081.285957492518
0.4,dar_a08_r2,B,dar_a08,boundary_other,False,2027.3403427863461
0.4,dar_a08_r2,B,dar_a08,converged,False,2081.590080295193
0.4,dar_a08_r2,H,dar_a08,flatness_unavailable,False,827.695608286394
0.4,dar_a08_r2,H,dar_a08,flatness_unavailable,False,833.3245431596715
0.4,dar_a08_r2,H,dar_a08,flatness_unavailable,False,858.3010306076444
0.4,dar_a08_r2,R,dar_a08,flatness_unavailable,False,934.0771691032534
0.4,dar_a08_r2,R,dar_a08,flatness_unavailable,False,985.9244277438391
0.4,dar_a08_r2,R,dar_a08,flatness_unavailable,False,1028.6052207868279
0.4,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,1033.7404859244236
0.4,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,946.9973150306956
0.4,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,963.9448324636576
0.4,dar_a0_r1,B,dar_a0,weakly_identified,False,1592.4569329345813
0.4,dar_a0_r1,B,dar_a0,weakly_identified,False,1582.9268101147125
0.4,dar_a0_r1,B,dar_a0,weakly_identified,False,1671.1458582259195
0.4,dar_a0_r1,H,dar_a0,flatness_unavailable,False,963.0161726351389
0.4,dar_a0_r1,H,dar_a0,flatness_unavailable,False,936.554592885879
0.4,dar_a0_r1,H,dar_a0,flatness_unavailable,False,897.1089782463357
0.4,dar_a0_r1,R,dar_a0,boundary_homogeneous,False,1174.5330749366294
0.4,dar_a0_r1,R,dar_a0,flatness_unavailable,False,1221.2417938352148
0.4,dar_a0_r1,R,dar_a0,flatness_unavailable,False,1217.3737643680167
0.4,dar_a0_r1,S1,dar_a0,boundary_homogeneous,False,1184.8373051665249
0.4,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,1265.624692370933
0.4,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,1255.8689795197593
0.4,dar_a0_r2,B,dar_a0,weakly_identified,False,1594.9178384830016
0.4,dar_a0_r2,B,dar_a0,boundary_homogeneous,False,1571.105772239754
0.4,dar_a0_r2,B,dar_a0,weakly_identified,False,1542.3269994360385
0.4,dar_a0_r2,H,dar_a0,boundary_homogeneous,False,963.5394458052801
0.4,dar_a0_r2,H,dar_a0,flatness_unavailable,False,954.5570577574658
0.4,dar_a0_r2,H,dar_a0,boundary_homogeneous,False,985.5794027793753
0.4,dar_a0_r2,R,dar_a0,boundary_homogeneous,False,1208.6207823264758
0.4,dar_a0_r2,R,dar_a0,boundary_homogeneous,False,1221.8547193727193
0.4,dar_a0_r2,R,dar_a0,flatness_unavailable,False,1257.036497612036
0.4,dar_a0_r2,S1,dar_a0,flatness_unavailable,False,1243.8303633560197
0.4,dar_a0_r2,S1,dar_a0,boundary_homogeneous,False,1245.4649173608266
0.4,dar_a0_r2,S1,dar_a0,flatness_unavailable,False,1213.1775328592232
0.4,nr_digg_reply,B,real,boundary_other,True,nan
0.4,nr_digg_reply,B,real,boundary_other,False,1142.3940588886549
0.4,nr_digg_reply,B,real,boundary_other,True,nan
0.4,nr_digg_reply,H,real,starts_disagree,True,nan
0.4,nr_digg_reply,H,real,boundary_other,True,nan
0.4,nr_digg_reply,H,real,boundary_other,True,nan
0.4,nr_digg_reply,R,real,boundary_other,False,812.1599106740067
0.4,nr_digg_reply,R,real,boundary_other,False,776.9078991037118
0.4,nr_digg_reply,R,real,boundary_other,False,793.3330242804577
0.4,nr_digg_reply,S1,real,boundary_other,False,1431.7119194949967
0.4,nr_digg_reply,S1,real,boundary_other,False,1345.068050201441
0.4,nr_digg_reply,S1,real,boundary_other,False,1436.8997115915504
0.4,nr_digg_reply__pwt,B,surrogate,boundary_other,False,1285.8788550435315
0.4,nr_digg_reply__pwt,B,surrogate,boundary_other,False,1200.8755959531138
0.4,nr_digg_reply__pwt,B,surrogate,boundary_other,False,1230.3751687629572
0.4,nr_digg_reply__pwt,H,surrogate,boundary_other,False,1212.3175603564248
0.4,nr_digg_reply__pwt,H,surrogate,boundary_other,True,nan
0.4,nr_digg_reply__pwt,H,surrogate,boundary_other,False,1186.0030300662152
0.4,nr_digg_reply__pwt,R,surrogate,boundary_other,False,1728.442234050612
0.4,nr_digg_reply__pwt,R,surrogate,boundary_other,False,1735.6872720755096
0.4,nr_digg_reply__pwt,R,surrogate,boundary_other,False,1757.1194190083413
0.4,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,2721.6663635949385
0.4,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,2655.734937764328
0.4,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,2722.594341812693
0.4,snap_collegemsg,B,real,boundary_other,False,4902.3100392763035
0.4,snap_collegemsg,B,real,boundary_other,False,4966.512666425424
0.4,snap_collegemsg,B,real,boundary_other,False,4818.46014928023
0.4,snap_collegemsg,H,real,boundary_other,False,891.0915307460322
0.4,snap_collegemsg,R,real,boundary_other,False,1964.372088910187
0.4,snap_collegemsg,R,real,boundary_other,False,1992.6980145680532
0.4,snap_collegemsg,R,real,boundary_other,False,2132.563888431245
0.4,snap_collegemsg,S1,real,boundary_other,False,2429.3888101799357
0.4,snap_collegemsg,S1,real,boundary_other,False,2477.5629210427564
0.4,snap_collegemsg,S1,real,boundary_other,False,2390.8658638873
0.4,snap_collegemsg__pwt,B,surrogate,converged,False,11508.272522196192
0.4,snap_collegemsg__pwt,B,surrogate,boundary_other,True,nan
0.4,snap_collegemsg__pwt,B,surrogate,converged,False,11540.323849401464
0.4,snap_collegemsg__pwt,H,surrogate,boundary_other,False,3623.818839841867
0.4,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,6262.272487958254
0.4,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,6184.452454553591
0.4,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,6684.838258453368
0.4,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,6811.9475098216735
0.4,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,6848.500527746176
0.4,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,6685.377515224232
0.4,snap_email_eu,B,real,boundary_other,False,4272.855529496932
0.4,snap_email_eu,B,real,boundary_other,True,nan
0.4,snap_email_eu,B,real,boundary_other,False,4059.625599233821
0.4,snap_email_eu,H,real,flatness_unavailable,False,7493.783457574016
0.4,snap_email_eu,H,real,flatness_unavailable,False,7558.862050284445
0.4,snap_email_eu,H,real,flatness_unavailable,False,7846.121096983358
0.4,snap_email_eu,R,real,flatness_unavailable,False,8869.60902441251
0.4,snap_email_eu,R,real,flatness_unavailable,False,8195.873564802816
0.4,snap_email_eu,R,real,flatness_unavailable,False,8492.203147220665
0.4,snap_email_eu,S1,real,flatness_unavailable,False,8404.097823563874
0.4,snap_email_eu,S1,real,flatness_unavailable,False,8494.914856778014
0.4,snap_email_eu,S1,real,flatness_unavailable,False,8532.56212256439
0.4,snap_email_eu__pwt,B,surrogate,converged,False,6085.807794148095
0.4,snap_email_eu__pwt,B,surrogate,converged,False,6046.800676489476
0.4,snap_email_eu__pwt,B,surrogate,converged,False,6131.303868882276
0.4,snap_email_eu__pwt,H,surrogate,flatness_unavailable,False,9802.524379081015
0.4,snap_email_eu__pwt,H,surrogate,flatness_unavailable,False,9651.52336203822
0.4,snap_email_eu__pwt,H,surrogate,flatness_unavailable,False,10110.056141773031
0.4,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,10415.831333416187
0.4,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,9498.501879119025
0.4,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,9812.662429098866
0.4,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,9607.43808513355
0.4,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,9717.94455213922
0.4,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,9734.310843084111
0.4,snap_mathoverflow,B,real,boundary_other,False,61300.79039437983
0.4,snap_mathoverflow,B,real,boundary_other,False,61209.66901875922
0.4,snap_mathoverflow,B,real,boundary_other,False,60908.79773430385
0.4,snap_mathoverflow,H,real,boundary_other,False,21725.452458089887
0.4,snap_mathoverflow,H,real,boundary_other,False,21844.397008607055
0.4,snap_mathoverflow,H,real,boundary_other,False,20445.64953844255
0.4,snap_mathoverflow,R,real,boundary_other,False,26193.428518080575
0.4,snap_mathoverflow,R,real,boundary_other,False,27856.48490165596
0.4,snap_mathoverflow,R,real,boundary_other,False,25417.99885557445
0.4,snap_mathoverflow,S1,real,boundary_other,True,nan
0.4,snap_mathoverflow,S1,real,boundary_other,False,41999.55710228626
0.4,snap_mathoverflow,S1,real,boundary_other,False,42065.53921067319
0.4,snap_mathoverflow__pwt,B,surrogate,boundary_other,False,102822.96240252494
0.4,snap_mathoverflow__pwt,B,surrogate,boundary_other,False,102930.17397841928
0.4,snap_mathoverflow__pwt,B,surrogate,boundary_other,False,102557.71242405112
0.4,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,62127.04741979744
0.4,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,63574.03960780736
0.4,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,59945.19773259015
0.4,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,74263.30450224824
0.4,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,76226.34558974588
0.4,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,74500.72980282144
0.4,snap_mathoverflow__pwt,S1,surrogate,boundary_other,False,80347.65869129305
0.4,snap_mathoverflow__pwt,S1,surrogate,boundary_other,False,80089.10228795433
0.4,snap_mathoverflow__pwt,S1,surrogate,boundary_other,False,80308.20716276385
0.4,sp_highschool2013,B,real,boundary_other,False,-9718.78965592418
0.4,sp_highschool2013,B,real,boundary_other,False,-9439.775582124503
0.4,sp_highschool2013,B,real,boundary_other,False,-9572.491391326434
0.4,sp_highschool2013,H,real,boundary_other,True,nan
0.4,sp_highschool2013,H,real,flatness_unavailable,False,2653.5209202180754
0.4,sp_highschool2013,H,real,flatness_unavailable,False,2601.936354654205
0.4,sp_highschool2013,R,real,boundary_other,False,3075.9588388039756
0.4,sp_highschool2013,R,real,boundary_other,False,3188.1643769547163
0.4,sp_highschool2013,R,real,boundary_other,False,3000.079441598106
0.4,sp_highschool2013,S1,real,boundary_other,False,3007.152680887297
0.4,sp_highschool2013,S1,real,starts_disagree,True,nan
0.4,sp_highschool2013,S1,real,flatness_unavailable,False,2977.3046568186724
0.4,sp_highschool2013__pwt,B,surrogate,boundary_other,False,-3251.2041821021403
0.4,sp_highschool2013__pwt,B,surrogate,boundary_other,False,-2823.4065203626096
0.4,sp_highschool2013__pwt,B,surrogate,boundary_other,False,-2956.030200325278
0.4,sp_highschool2013__pwt,H,surrogate,boundary_other,False,3432.9838738187373
0.4,sp_highschool2013__pwt,H,surrogate,boundary_other,False,3393.4456432675943
0.4,sp_highschool2013__pwt,H,surrogate,boundary_other,False,3399.926476578174
0.4,sp_highschool2013__pwt,R,surrogate,boundary_other,False,3560.137239990787
0.4,sp_highschool2013__pwt,R,surrogate,boundary_other,False,3603.683385768208
0.4,sp_highschool2013__pwt,R,surrogate,boundary_other,False,3557.254400942654
0.4,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,3468.5895575613836
0.4,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,3442.9858751728784
0.4,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,3449.5306359093997
0.4,sp_hospital,B,real,converged,False,305.8772191225163
0.4,sp_hospital,B,real,converged,False,366.26327125020936
0.4,sp_hospital,B,real,converged,False,371.59422858157956
0.4,sp_hospital,H,real,flatness_unavailable,False,402.44136370356125
0.4,sp_hospital,H,real,flatness_unavailable,False,557.8311600855046
0.4,sp_hospital,H,real,flatness_unavailable,False,419.7498544075099
0.4,sp_hospital,R,real,flatness_unavailable,False,568.0526839133653
0.4,sp_hospital,R,real,flatness_unavailable,False,459.17817151573377
0.4,sp_hospital,R,real,flatness_unavailable,False,386.1933311112452
0.4,sp_hospital,S1,real,flatness_unavailable,False,504.06195992048447
0.4,sp_hospital,S1,real,flatness_unavailable,False,508.2061511402485
0.4,sp_hospital,S1,real,flatness_unavailable,False,496.5840091633651
0.4,sp_hospital__pwt,B,surrogate,boundary_other,False,1265.086155823467
0.4,sp_hospital__pwt,B,surrogate,boundary_other,False,1363.5410573384252
0.4,sp_hospital__pwt,B,surrogate,boundary_other,False,1381.5554119858743
0.4,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,660.8890416579485
0.4,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,730.0423409892583
0.4,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,648.626349807811
0.4,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,686.7671478388457
0.4,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,693.8499379305327
0.4,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,657.3530364038282
0.4,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,621.8491229991762
0.4,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,621.7720534083392
0.4,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,615.8195624865441
0.4,sp_workplace,B,real,boundary_other,False,-486.11032718000865
0.4,sp_workplace,B,real,boundary_other,False,-746.9179339715017
0.4,sp_workplace,B,real,boundary_other,False,-473.8085543232037
0.4,sp_workplace,H,real,boundary_homogeneous,False,1070.6462095966822
0.4,sp_workplace,H,real,boundary_homogeneous,False,1097.4795743211732
0.4,sp_workplace,H,real,boundary_homogeneous,False,1067.5406188247389
0.4,sp_workplace,R,real,boundary_other,False,1414.311516726057
0.4,sp_workplace,R,real,boundary_other,False,1492.0892093057332
0.4,sp_workplace,R,real,boundary_other,False,1420.967713286751
0.4,sp_workplace,S1,real,boundary_other,False,1477.9631586016355
0.4,sp_workplace,S1,real,boundary_other,False,1509.9124908480323
0.4,sp_workplace,S1,real,boundary_other,False,1503.3540384926557
0.4,sp_workplace__pwt,B,surrogate,converged,False,2945.745281085584
0.4,sp_workplace__pwt,B,surrogate,converged,False,2657.49710897368
0.4,sp_workplace__pwt,B,surrogate,converged,False,2937.7106345402253
0.4,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,2156.692277351436
0.4,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,2134.336725252131
0.4,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,2166.6894001145774
0.4,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,2327.49990545827
0.4,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,2572.0337699446573
0.4,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,2496.399937911859
0.4,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,2491.378539576736
0.4,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,2533.883092099196
0.4,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,2517.308892038494
0.5,ad_memory_r1,B,ad_memory,converged,False,3249.284484923438
0.5,ad_memory_r1,B,ad_memory,converged,False,3280.878594043512
0.5,ad_memory_r1,B,ad_memory,converged,False,3261.4765923081086
0.5,ad_memory_r1,H,ad_memory,flatness_unavailable,False,1592.8284914275512
0.5,ad_memory_r1,H,ad_memory,flatness_unavailable,False,1586.4824007436696
0.5,ad_memory_r1,H,ad_memory,flatness_unavailable,False,1629.4821820484708
0.5,ad_memory_r1,R,ad_memory,flatness_unavailable,False,1599.0070000312608
0.5,ad_memory_r1,R,ad_memory,flatness_unavailable,False,1581.5774286825383
0.5,ad_memory_r1,R,ad_memory,flatness_unavailable,False,1711.4023215792613
0.5,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,1633.230901461001
0.5,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,1649.1959377459402
0.5,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,1589.277393486879
0.5,ad_memory_r2,B,ad_memory,converged,False,3150.673448043524
0.5,ad_memory_r2,B,ad_memory,converged,False,3184.7843760395162
0.5,ad_memory_r2,B,ad_memory,converged,False,3208.3190371685137
0.5,ad_memory_r2,H,ad_memory,flatness_unavailable,False,1619.1731179977876
0.5,ad_memory_r2,H,ad_memory,flatness_unavailable,False,1589.6472309818498
0.5,ad_memory_r2,H,ad_memory,flatness_unavailable,False,1617.9407616891895
0.5,ad_memory_r2,R,ad_memory,flatness_unavailable,False,1575.2103961583891
0.5,ad_memory_r2,R,ad_memory,flatness_unavailable,False,1576.6083062641212
0.5,ad_memory_r2,R,ad_memory,flatness_unavailable,False,1541.8510632406123
0.5,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,1574.6922930090782
0.5,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,1575.8386687391703
0.5,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,1657.0647843717493
0.5,ad_memoryless_r1,B,ad_memoryless,boundary_homogeneous,False,924.0333042525668
0.5,ad_memoryless_r1,B,ad_memoryless,weakly_identified,False,876.244779002256
0.5,ad_memoryless_r1,B,ad_memoryless,weakly_identified,False,887.204415134468
0.5,ad_memoryless_r1,H,ad_memoryless,starts_disagree,True,nan
0.5,ad_memoryless_r1,H,ad_memoryless,flatness_unavailable,False,676.4999877078069
0.5,ad_memoryless_r1,H,ad_memoryless,starts_disagree,True,nan
0.5,ad_memoryless_r1,R,ad_memoryless,flatness_unavailable,False,1101.5232213685888
0.5,ad_memoryless_r1,R,ad_memoryless,flatness_unavailable,False,1280.7093093571875
0.5,ad_memoryless_r1,R,ad_memoryless,flatness_unavailable,False,1141.4651440956623
0.5,ad_memoryless_r1,S1,ad_memoryless,flatness_unavailable,False,1372.2177261642078
0.5,ad_memoryless_r1,S1,ad_memoryless,flatness_unavailable,False,1401.2209427000598
0.5,ad_memoryless_r1,S1,ad_memoryless,flatness_unavailable,False,1385.597314114471
0.5,ad_memoryless_r2,B,ad_memoryless,starts_disagree,True,nan
0.5,ad_memoryless_r2,B,ad_memoryless,starts_disagree,True,nan
0.5,ad_memoryless_r2,B,ad_memoryless,boundary_other,True,nan
0.5,ad_memoryless_r2,H,ad_memoryless,starts_disagree,True,nan
0.5,ad_memoryless_r2,H,ad_memoryless,flatness_unavailable,False,859.8744784349012
0.5,ad_memoryless_r2,H,ad_memoryless,boundary_other,True,nan
0.5,ad_memoryless_r2,R,ad_memoryless,boundary_other,False,1266.7740596365754
0.5,ad_memoryless_r2,R,ad_memoryless,boundary_other,False,1446.791010040069
0.5,ad_memoryless_r2,R,ad_memoryless,boundary_other,False,1390.417377074588
0.5,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,1612.9316384703718
0.5,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,1679.7252561111118
0.5,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,1628.255679636548
0.5,copenhagen_bluetooth,B,real,boundary_other,False,-71383.31276386228
0.5,copenhagen_bluetooth,B,real,boundary_other,False,-72602.52858746354
0.5,copenhagen_bluetooth,B,real,boundary_other,False,-72904.78331280805
0.5,copenhagen_bluetooth,H,real,boundary_other,True,nan
0.5,copenhagen_bluetooth,H,real,boundary_other,True,nan
0.5,copenhagen_bluetooth,H,real,boundary_other,True,nan
0.5,copenhagen_bluetooth,R,real,boundary_other,False,49063.9638656989
0.5,copenhagen_bluetooth,R,real,boundary_other,False,46387.9200747128
0.5,copenhagen_bluetooth,R,real,boundary_other,False,49701.59735565964
0.5,copenhagen_bluetooth,S1,real,boundary_other,True,nan
0.5,copenhagen_bluetooth,S1,real,boundary_other,True,nan
0.5,copenhagen_bluetooth,S1,real,boundary_other,True,nan
0.5,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,-53933.22722412439
0.5,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,-54125.16090718686
0.5,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,-55636.176519320914
0.5,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,60176.57297771501
0.5,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,True,nan
0.5,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,59571.99331257249
0.5,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,60110.4540807442
0.5,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,57033.73465061301
0.5,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,60685.83451840679
0.5,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,57609.06928144107
0.5,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,57755.81422545908
0.5,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,True,nan
0.5,dar_a08_r1,B,dar_a08,converged,False,2726.686942215757
0.5,dar_a08_r1,B,dar_a08,converged,False,2755.406722939702
0.5,dar_a08_r1,B,dar_a08,converged,False,2742.616918810525
0.5,dar_a08_r1,H,dar_a08,flatness_unavailable,False,1122.2022935393657
0.5,dar_a08_r1,H,dar_a08,flatness_unavailable,False,1135.4594041965167
0.5,dar_a08_r1,H,dar_a08,flatness_unavailable,False,1085.2664494760438
0.5,dar_a08_r1,R,dar_a08,flatness_unavailable,False,1223.4205550476088
0.5,dar_a08_r1,R,dar_a08,flatness_unavailable,False,1236.220622765426
0.5,dar_a08_r1,R,dar_a08,flatness_unavailable,False,1263.9045486917153
0.5,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,1265.5377444727096
0.5,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,1305.7420907033527
0.5,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,1343.5446227298717
0.5,dar_a08_r2,B,dar_a08,converged,False,2619.862182645853
0.5,dar_a08_r2,B,dar_a08,converged,False,2685.3021315418973
0.5,dar_a08_r2,B,dar_a08,converged,False,2634.999875036368
0.5,dar_a08_r2,H,dar_a08,flatness_unavailable,False,1051.9786366251446
0.5,dar_a08_r2,H,dar_a08,flatness_unavailable,False,1050.8051569951454
0.5,dar_a08_r2,H,dar_a08,flatness_unavailable,False,1048.7243244694082
0.5,dar_a08_r2,R,dar_a08,flatness_unavailable,False,1210.9913198392435
0.5,dar_a08_r2,R,dar_a08,flatness_unavailable,False,1268.9187502032132
0.5,dar_a08_r2,R,dar_a08,flatness_unavailable,False,1205.765977028771
0.5,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,1224.1254104474663
0.5,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,1181.7119101214848
0.5,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,1200.015427600473
0.5,dar_a0_r1,B,dar_a0,weakly_identified,False,2299.966013421391
0.5,dar_a0_r1,B,dar_a0,boundary_homogeneous,False,2226.6023147604947
0.5,dar_a0_r1,B,dar_a0,boundary_homogeneous,False,2280.2616643508127
0.5,dar_a0_r1,H,dar_a0,flatness_unavailable,False,1153.0262496826142
0.5,dar_a0_r1,H,dar_a0,boundary_homogeneous,False,1147.4525215283293
0.5,dar_a0_r1,H,dar_a0,boundary_homogeneous,False,1197.9012389555005
0.5,dar_a0_r1,R,dar_a0,flatness_unavailable,False,1512.118616214314
0.5,dar_a0_r1,R,dar_a0,flatness_unavailable,False,1495.0239308207977
0.5,dar_a0_r1,R,dar_a0,flatness_unavailable,False,1550.9062967666853
0.5,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,1517.3989799003693
0.5,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,1549.9890913337642
0.5,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,1502.5540003173328
0.5,dar_a0_r2,B,dar_a0,boundary_homogeneous,False,2256.102100255647
0.5,dar_a0_r2,B,dar_a0,weakly_identified,False,2161.756425975306
0.5,dar_a0_r2,B,dar_a0,boundary_homogeneous,False,2223.678897316083
0.5,dar_a0_r2,H,dar_a0,boundary_homogeneous,False,1161.0397084110282
0.5,dar_a0_r2,H,dar_a0,boundary_homogeneous,False,1181.5405958435854
0.5,dar_a0_r2,H,dar_a0,boundary_homogeneous,False,1215.657398938083
0.5,dar_a0_r2,R,dar_a0,boundary_homogeneous,False,1545.1976539304708
0.5,dar_a0_r2,R,dar_a0,flatness_unavailable,False,1523.5218368374162
0.5,dar_a0_r2,R,dar_a0,boundary_homogeneous,False,1497.3453676818738
0.5,dar_a0_r2,S1,dar_a0,flatness_unavailable,False,1513.0105830643977
0.5,dar_a0_r2,S1,dar_a0,flatness_unavailable,False,1506.772959079234
0.5,dar_a0_r2,S1,dar_a0,boundary_homogeneous,False,1529.4331624331023
0.5,nr_digg_reply,B,real,boundary_other,False,1772.5215546563072
0.5,nr_digg_reply,B,real,boundary_other,True,nan
0.5,nr_digg_reply,B,real,boundary_other,False,1689.5236616619893
0.5,nr_digg_reply,H,real,boundary_other,True,nan
0.5,nr_digg_reply,H,real,boundary_other,False,571.4917031169285
0.5,nr_digg_reply,H,real,boundary_other,False,576.4287971752588
